stock_code,year,current_assets,current_liabilities,equity,capital,retained_earnings,net_working_capital,capital_impairment_ratio,is_capital_impaired,is_full_impairment,retained_earnings_deficit,audit_penalty_final,admin_designated,delisted,delisting_warning
217190,2016,22787574285.0,8319201723.0,28109452487.0,,8757133772.0,14468372562.0,,0,0,0,0.0,0,0,0
217190,2017,17426606404.0,13140791695.0,4384587000.0,4384587000.0,2242182132.0,4285814709.0,0.0,0,0,0,0.0,0,0,0
217190,2018,16349691842.0,21675437023.0,4384587000.0,4384587000.0,-6917856569.0,-5325745181.0,0.0,0,0,1,0.0,0,0,0
217190,2019,18213939855.0,21051833678.0,4384587000.0,4384587000.0,-4223440743.0,-2837893823.0,0.0,0,0,1,0.0,0,0,0
217190,2020,24032748799.0,18748059311.0,4384587000.0,4384587000.0,-4173649951.0,5284689488.0,0.0,0,0,1,0.0,0,0,0
217190,2021,29304960563.0,18714050499.0,4384587000.0,4384587000.0,747514821.0,10590910064.0,0.0,0,0,0,0.0,0,0,0
217190,2022,38008183178.0,27468524983.0,4384587000.0,4384587000.0,13415760357.0,10539658195.0,0.0,0,0,0,0.0,0,0,0
217190,2023,36124360196.0,27279549164.0,4384587000.0,4384587000.0,15800912850.0,8844811032.0,0.0,0,0,0,0.0,0,0,0
217190,2024,43483732743.0,29712061701.0,4384587000.0,4384587000.0,21649635132.0,13771671042.0,0.0,0,0,0,0.0,0,0,0
217190,2025,41223566593.0,30515499533.0,4384587000.0,4384587000.0,21164163649.0,10708067060.0,0.0,0,0,0,,0,0,0
122310,2018,43876630940.0,10777052895.0,2088628000.0,2088628000.0,23787603339.0,33099578045.0,0.0,0,0,0,0.0,0,0,0
122310,2019,59006984129.0,15644010132.0,2460181000.0,2460181000.0,35492609644.0,43362973997.0,0.0,0,0,0,0.0,0,0,0
122310,2020,63737460371.0,17618497354.0,7276922000.0,7276922000.0,43738322626.0,46118963017.0,0.0,0,0,0,0.0,0,0,0
122310,2021,71869523344.0,19473045803.0,7276922000.0,7276922000.0,56345916721.0,52396477541.0,0.0,0,0,0,0.0,0,0,0
122310,2022,68446611149.0,17472828834.0,7276922000.0,7276922000.0,67781054792.0,50973782315.0,0.0,0,0,0,0.0,0,0,0
122310,2023,69046814897.0,22677072516.0,7276922000.0,7276922000.0,77753173755.0,46369742381.0,0.0,0,0,0,0.0,0,0,0
122310,2024,73820909935.0,30464521645.0,7276922000.0,7276922000.0,73117097744.0,43356388290.0,0.0,0,0,0,0.0,0,0,0
122310,2025,75156524890.0,37628344062.0,7276922000.0,7276922000.0,76804588945.0,37528180828.0,0.0,0,0,0,,0,0,0
227950,2018,13835255267.0,11431058887.0,1900092800.0,1900092800.0,8766525.0,2404196380.0,0.0,0,0,0,0.0,0,0,0
227950,2019,17397265645.0,28669809481.0,1900092800.0,1900092800.0,-5751157411.0,-11272543836.0,0.0,0,0,1,0.0,0,0,0
227950,2020,30900791477.0,61169913445.0,3989633100.0,3989633100.0,-25282891705.0,-30269121968.0,0.0,0,0,1,0.0,0,0,0
227950,2021,37117306537.0,31268497341.0,7091418000.0,7091418000.0,-58653380807.0,5848809196.0,0.0,0,0,1,0.0,0,0,0
227950,2022,38889151241.0,11329686761.0,10030173100.0,10030173100.0,-60222254769.0,27559464480.0,0.0,0,0,1,0.0,0,0,0
227950,2023,37663746124.0,6206812028.0,10357553000.0,10357553000.0,-49484692898.0,31456934096.0,0.0,0,0,1,0.0,0,0,0
227950,2024,37260539496.0,6509625682.0,10357553000.0,10357553000.0,-75169487319.0,30750913814.0,0.0,0,0,1,0.0,0,0,0
227950,2025,25368897542.0,3867904707.0,17254104700.0,17254104700.0,-57873239570.0,21500992835.0,0.0,0,0,1,,0,0,0
239890,2020,10223656805.0,9330292768.0,1997688000.0,1997688000.0,-22523100260.0,893364037.0,0.0,0,0,1,0.0,0,0,0
239890,2021,23041832239.0,13072653692.0,2283483000.0,2283483000.0,-18913626696.0,9969178547.0,0.0,0,0,1,0.0,0,0,0
239890,2022,41225440308.0,27589600333.0,4603316000.0,4603316000.0,-11261103335.0,13635839975.0,0.0,0,0,1,0.0,0,0,0
239890,2023,40701591117.0,13903712399.0,4967877500.0,4967877500.0,-5938838950.0,26797878718.0,0.0,0,0,1,0.0,0,0,0
239890,2024,41767297760.0,15064187890.0,4967877500.0,4967877500.0,-3647068213.0,26703109870.0,0.0,0,0,1,0.0,0,0,0
239890,2025,38234503056.0,7746803980.0,4967877500.0,4967877500.0,-1848884042.0,30487699076.0,0.0,0,0,1,,0,0,0
250000,2017,49640659947.0,13610620969.0,3375366500.0,3375366500.0,16077962572.0,36030038978.0,0.0,0,0,0,,0,0,0
250000,2018,39816369078.0,7057567191.0,3375366500.0,3375366500.0,20881700863.0,32758801887.0,0.0,0,0,0,0.0,0,0,0
250000,2019,57249579529.0,29564583455.0,3375366500.0,3375366500.0,23962860664.0,27684996074.0,0.0,0,0,0,,0,0,0
250000,2020,53886303692.0,26222855204.0,3375366500.0,3375366500.0,24478096728.0,27663448488.0,0.0,0,0,0,,0,0,0
250000,2021,44026766427.0,28001126991.0,3375366500.0,3375366500.0,29640755860.0,16025639436.0,0.0,0,0,0,0.0,0,0,0
250000,2022,60513166455.0,26426410653.0,3375366500.0,3375366500.0,45646812804.0,34086755802.0,0.0,0,0,0,0.0,0,0,0
250000,2023,64709329353.0,19896763567.0,3375366500.0,3375366500.0,53137787795.0,44812565786.0,0.0,0,0,0,0.0,0,0,0
250000,2024,117038563492.0,70985982265.0,3375366500.0,3375366500.0,60993548207.0,46052581227.0,0.0,0,0,0,0.0,0,0,0
250000,2025,122294339715.0,99717187330.0,3375366500.0,3375366500.0,61050617279.0,22577152385.0,0.0,0,0,0,,0,0,0
273640,2021,39424012840.0,2786361223.0,2741500000.0,2741500000.0,24785536185.0,36637651617.0,0.0,0,0,0,0.0,0,0,0
273640,2022,47125095251.0,4280243822.0,5483000000.0,5483000000.0,35320628250.0,42844851429.0,0.0,0,0,0,0.0,0,0,0
273640,2023,40082926159.0,1663608439.0,5483000000.0,5483000000.0,37831621415.0,38419317720.0,0.0,0,0,0,0.0,0,0,0
273640,2024,33467703007.0,3575096226.0,5483000000.0,5483000000.0,40771596953.0,29892606781.0,0.0,0,0,0,0.0,0,0,0
273640,2025,34407704885.0,3906999598.0,5483000000.0,5483000000.0,41847302102.0,30500705287.0,0.0,0,0,0,,0,0,0
045340,2016,5439945412.0,2132027373.0,4279020000.0,4279020000.0,953280797.0,3307918039.0,0.0,0,0,0,0.0,0,0,0
045340,2017,6029490316.0,2516293820.0,4279020000.0,4279020000.0,1245326670.0,3513196496.0,0.0,0,0,0,0.0,0,0,0
045340,2018,9746599834.0,4247041517.0,4279020000.0,4279020000.0,3889228785.0,5499558317.0,0.0,0,0,0,0.0,0,0,0
045340,2019,11123158333.0,3876759745.0,4279020000.0,4279020000.0,6243810918.0,7246398588.0,0.0,0,0,0,0.0,0,0,0
045340,2020,13439149949.0,4956548902.0,4279020000.0,4279020000.0,8455606854.0,8482601047.0,0.0,0,0,0,0.0,0,0,0
045340,2021,16063750589.0,5744455526.0,4279020000.0,4279020000.0,11237382556.0,10319295063.0,0.0,0,0,0,0.0,0,0,0
045340,2022,18039988675.0,4823913987.0,4279020000.0,4279020000.0,13841492814.0,13216074688.0,0.0,0,0,0,0.0,0,0,0
045340,2023,24106203044.0,6738175689.0,4279020000.0,4279020000.0,16881323817.0,17368027355.0,0.0,0,0,0,0.0,0,0,0
045340,2024,31975772406.0,7990815703.0,4279020000.0,4279020000.0,22475344057.0,23984956703.0,0.0,0,0,0,0.0,0,0,0
045340,2025,41258721883.0,12666805472.0,4279020000.0,4279020000.0,27053725232.0,28591916411.0,0.0,0,0,0,,0,0,0
162300,2022,124739360837.0,87303810382.0,62934598029.0,4029534800.0,39714459223.0,37435550455.0,-14.618328455433614,0,0,0,0.0,0,0,0
162300,2023,129805879339.0,76041646431.0,71389274485.0,4147138200.0,46037311096.0,53764232908.0,-16.21410549689422,0,0,0,0.0,0,0,0
162300,2024,154821496462.0,131514139355.0,81088075825.0,4147138200.0,51502011196.0,23307357107.0,-18.552778787309283,0,0,0,0.0,0,0,0
162300,2025,153566167918.0,134423318703.0,4147138200.0,4147138200.0,50891355918.0,19142849215.0,0.0,0,0,0,,0,0,0
035000,2016,479747991027.0,351680796767.0,146078677376.0,,23641041207.0,128067194260.0,,0,0,0,0.0,0,0,0
035000,2017,562545706299.0,425064266833.0,17571493000.0,17571493000.0,94626409117.0,137481439466.0,0.0,0,0,0,0.0,0,0,0
035000,2018,594855201490.0,491460514704.0,17571493000.0,17571493000.0,68379896592.0,103394686786.0,0.0,0,0,0,0.0,0,0,0
035000,2019,462262645119.0,353849046568.0,17571493000.0,17571493000.0,79892034437.0,108413598551.0,0.0,0,0,0,0.0,0,0,0
035000,2020,489122425392.0,377216757094.0,17571493000.0,17571493000.0,84388724907.0,111905668298.0,0.0,0,0,0,0.0,0,0,0
035000,2021,516153743925.0,394267159963.0,17571493000.0,17571493000.0,97863720276.0,121886583962.0,0.0,0,0,0,0.0,0,0,0
035000,2022,491665825070.0,360596175808.0,17571493000.0,17571493000.0,111796716562.0,131069649262.0,0.0,0,0,0,0.0,0,0,0
035000,2023,503633999547.0,356621721068.0,17571493000.0,17571493000.0,118280460958.0,147012278479.0,0.0,0,0,0,0.0,0,0,0
035000,2024,496064356498.0,339118877025.0,17571493000.0,17571493000.0,132676284611.0,156945479473.0,0.0,0,0,0,0.0,0,0,0
035000,2025,400460417120.0,260715627224.0,17571493000.0,17571493000.0,114882586604.0,139744789896.0,0.0,0,0,0,,0,0,0
282690,2017,80811531463.0,23498883754.0,6866507500.0,6866507500.0,-172602753.0,57312647709.0,0.0,0,0,1,0.0,0,0,0
282690,2018,75266554178.0,25248504148.0,6866507500.0,6866507500.0,13418160437.0,50018050030.0,0.0,0,0,0,0.0,0,0,0
282690,2019,87605189193.0,28400041197.0,6866507500.0,6866507500.0,34966304778.0,59205147996.0,0.0,0,0,0,0.0,0,0,0
282690,2020,92142588911.0,27493836164.0,6866507500.0,6866507500.0,42682092908.0,64648752747.0,0.0,0,0,0,0.0,0,0,0
282690,2021,117184865513.0,42144709911.0,6866507500.0,6866507500.0,48490482293.0,75040155602.0,0.0,0,0,0,0.0,0,0,0
282690,2022,143758576075.0,79022450378.0,6866507500.0,6866507500.0,57342021978.0,64736125697.0,0.0,0,0,0,0.0,0,0,0
282690,2023,141232490539.0,43714810610.0,6866507500.0,6866507500.0,54250172770.0,97517679929.0,0.0,0,0,0,0.0,0,0,1
282690,2024,144220494431.0,47268719372.0,6866507500.0,6866507500.0,49246439690.0,96951775059.0,0.0,0,0,0,,0,1,0
032960,2016,48959066528.0,6394545125.0,4638187000.0,4638187000.0,74277509035.0,42564521403.0,0.0,0,0,0,,0,0,0
032960,2017,56950712899.0,5982817075.0,4730174000.0,4730174000.0,80847644830.0,50967895824.0,0.0,0,0,0,,0,0,0
032960,2018,46221616359.0,3828595773.0,4824841500.0,4824841500.0,80384678211.0,42393020586.0,0.0,0,0,0,,0,0,0
032960,2019,44152063316.0,4122524082.0,4892123000.0,4892123000.0,47079827018.0,40029539234.0,0.0,0,0,0,0.0,0,0,0
032960,2020,44355971815.0,4353872569.0,4953654500.0,4953654500.0,47698203244.0,40002099246.0,0.0,0,0,0,0.0,0,0,0
032960,2021,51429209817.0,3689635831.0,5001642500.0,5001642500.0,55449046546.0,47739573986.0,0.0,0,0,0,0.0,0,0,0
032960,2022,54019022424.0,2686188836.0,5067575000.0,5067575000.0,56367664554.0,51332833588.0,0.0,0,0,0,0.0,0,0,0
032960,2023,56055254224.0,2504053044.0,5153244500.0,5153244500.0,58390744793.0,53551201180.0,0.0,0,0,0,,0,0,0
032960,2024,56877974163.0,2551127931.0,5243161500.0,5243161500.0,58951197124.0,54326846232.0,0.0,0,0,0,0.0,0,0,0
032960,2025,59358567030.0,2295516739.0,5309297500.0,5309297500.0,61119690256.0,57063050291.0,0.0,0,0,0,,0,0,0
334970,2020,7890765611.0,45099411256.0,17710635000.0,17710635000.0,-81987883073.0,-37208645645.0,0.0,0,0,1,0.0,0,0,0
334970,2021,54859528396.0,28392556500.0,23603194500.0,23603194500.0,-121365839647.0,26466971896.0,0.0,0,0,1,0.0,0,0,0
334970,2022,29835241874.0,32551654497.0,30553984500.0,30553984500.0,-171083744117.0,-2716412623.0,0.0,0,0,1,0.0,0,0,0
334970,2023,70242171670.0,89097643800.0,30553984500.0,30553984500.0,-189063382935.0,-18855472130.0,0.0,0,0,1,0.0,0,0,0
334970,2024,55635526016.0,92305792943.0,30750734500.0,30750734500.0,-218437168984.0,-36670266927.0,0.0,0,0,1,0.0,0,0,0
334970,2025,40848380912.0,102416519353.0,38876318500.0,38876318500.0,-245906657611.0,-61568138441.0,0.0,0,0,1,0.0,0,0,0
382150,2023,16763434251.0,1098997838.0,5196123500.0,5196123500.0,-42712051601.0,15664436413.0,0.0,0,0,1,0.0,0,0,0
382150,2024,21100552438.0,1848441671.0,5928968500.0,5928968500.0,-49195195157.0,19252110767.0,0.0,0,0,1,0.0,0,0,0
382150,2025,16461399998.0,1106210943.0,5973968500.0,5973968500.0,-53208917088.0,15355189055.0,0.0,0,0,1,,0,0,0
355690,2023,24923669007.0,22301381609.0,2693080000.0,2693080000.0,-50275593806.0,2622287398.0,0.0,0,0,1,,0,0,0
355690,2024,24335069459.0,19493643416.0,2702490000.0,2702490000.0,-53115030245.0,4841426043.0,0.0,0,0,1,0.0,0,0,0
355690,2025,34930851059.0,51385147669.0,2702490000.0,2702490000.0,-57766654120.0,-16454296610.0,0.0,0,0,1,,0,0,0
417860,2022,8288912014.0,5157851421.0,1540270000.0,1540270000.0,-11274692827.0,3131060593.0,0.0,0,0,1,0.0,0,0,0
417860,2023,15984862895.0,4264581651.0,1952425000.0,1952425000.0,-17071957370.0,11720281244.0,0.0,0,0,1,0.0,0,0,0
417860,2024,27252352779.0,12718108953.0,2215307000.0,2215307000.0,-20675522971.0,14534243826.0,0.0,0,0,1,0.0,0,0,0
417860,2025,30363734369.0,25576625191.0,2225369500.0,2225369500.0,-30865532800.0,4787109178.0,0.0,0,0,1,,0,0,0
418250,2023,14426856583.0,2311830656.0,3974667500.0,3974667500.0,-29692382663.0,12115025927.0,0.0,0,0,1,0.0,0,0,0
418250,2024,6946914862.0,3443056777.0,3990771000.0,3990771000.0,-39157696608.0,3503858085.0,0.0,0,0,1,0.0,0,0,0
418250,2025,1486693531.0,788821889.0,3468628500.0,3468628500.0,-41435441956.0,697871642.0,0.0,0,0,1,,1,0,0
214870,2016,32764406859.0,7875656998.0,2963957000.0,2963957000.0,19321074227.0,24888749861.0,0.0,0,0,0,0.0,0,0,0
214870,2017,62051688381.0,13182245017.0,3520087500.0,3520087500.0,10205674459.0,48869443364.0,0.0,0,0,0,0.0,0,0,0
214870,2018,48603890715.0,26496694956.0,7277704000.0,7277704000.0,2843378785.0,22107195759.0,0.0,0,0,0,0.0,0,0,0
214870,2019,89998525929.0,46184182403.0,12390325500.0,12390325500.0,152824940.0,43814343526.0,0.0,0,0,0,0.0,0,0,0
214870,2020,99785380489.0,58041516755.0,14614594000.0,14614594000.0,-23771535854.0,41743863734.0,0.0,0,0,1,0.0,0,0,0
214870,2021,78366932335.0,78580864917.0,15477181000.0,15477181000.0,-74282558065.0,-213932582.0,0.0,0,0,1,0.0,0,0,0
214870,2022,21954946937.0,49733519544.0,16553717000.0,16553717000.0,-141796765143.0,-27778572607.0,0.0,0,0,1,60.0,0,0,0
214870,2023,19077384242.0,50267066399.0,16563053000.0,16563053000.0,-139805338097.0,-31189682157.0,0.0,0,0,1,60.0,0,0,1
214870,2024,3271712846.0,30553841865.0,4679610500.0,4679610500.0,-125048750938.0,-27282129019.0,0.0,0,0,1,60.0,0,1,0
229640,2016,199495995733.0,138184068012.0,130013244222.0,,7624739911.0,61311927721.0,,0,0,0,0.0,0,0,0
229640,2017,209151242312.0,136569957773.0,15312439500.0,15312439500.0,23132846973.0,72581284539.0,0.0,0,0,0,0.0,0,0,0
229640,2018,240220501659.0,189516864194.0,15312439500.0,15312439500.0,28076669774.0,50703637465.0,0.0,0,0,0,0.0,0,0,0
229640,2019,244732802519.0,191705559131.0,15312439500.0,15312439500.0,39176641698.0,53027243388.0,0.0,0,0,0,0.0,0,0,0
229640,2020,306208568852.0,248166464727.0,15312439500.0,15312439500.0,40975779004.0,58042104125.0,0.0,0,0,0,0.0,0,0,0
229640,2021,381267704163.0,307635019759.0,15312439500.0,15312439500.0,49627991887.0,73632684404.0,0.0,0,0,0,0.0,0,0,0
229640,2022,404088248826.0,343442230126.0,15312439500.0,15312439500.0,40396852424.0,60646018700.0,0.0,0,0,0,0.0,0,0,0
229640,2023,308177177446.0,247178066173.0,15312439500.0,15312439500.0,36754844396.0,60999111273.0,0.0,0,0,0,0.0,0,0,0
229640,2024,385022153104.0,284024081296.0,15312439500.0,15312439500.0,61827132280.0,100998071808.0,0.0,0,0,0,0.0,0,0,0
229640,2025,345985773315.0,234958370662.0,15312439500.0,15312439500.0,82971312374.0,111027402653.0,0.0,0,0,0,,0,0,0
265520,2017,324465331530.0,342537437568.0,70204310106.0,70204310106.0,19285170655.0,-18072106038.0,0.0,0,0,0,0.0,0,0,0
265520,2018,284424737407.0,291103024173.0,7640710500.0,7640710500.0,38343620325.0,-6678286766.0,0.0,0,0,0,0.0,0,0,0
265520,2019,252429049428.0,286807571145.0,7640710500.0,7640710500.0,45315933494.0,-34378521717.0,0.0,0,0,0,0.0,0,0,0
265520,2020,222255424722.0,153255982555.0,7640710500.0,7640710500.0,69454479556.0,68999442167.0,0.0,0,0,0,0.0,0,0,0
265520,2021,291254254708.0,135594328391.0,7640710500.0,7640710500.0,124652048618.0,155659926317.0,0.0,0,0,0,,0,0,0
265520,2022,396470581144.0,222421189934.0,7640710500.0,7640710500.0,204013350374.0,174049391210.0,0.0,0,0,0,0.0,0,0,0
265520,2023,390438128866.0,173824889841.0,7640710500.0,7640710500.0,259391370068.0,216613239025.0,0.0,0,0,0,0.0,0,0,0
265520,2024,376133395125.0,197254611488.0,336527332589.0,7640710500.0,301717767495.0,178878783637.0,-43.04398420657346,0,0,0,0.0,0,0,0
265520,2025,327615768722.0,164682629816.0,329718999181.0,7640710500.0,298016276328.0,162933138906.0,-42.15292395661372,0,0,0,,0,0,0
418210,2023,8093405757.0,2074990.0,366000000.0,366000000.0,148634207.0,8091330767.0,0.0,0,0,0,0.0,0,0,1
418210,2024,8259046026.0,10855000.0,366000000.0,366000000.0,286864342.0,8248191026.0,0.0,0,0,0,0.0,0,1,0
448900,2025,37262833721.0,22252650105.0,3002228500.0,3002228500.0,26247894660.0,15010183616.0,0.0,0,0,0,,0,0,0
039570,2016,138976624674.0,57970437942.0,175826200982.0,,94420548475.0,81006186732.0,,0,0,0,0.0,0,0,0
039570,2017,161750147039.0,72052153894.0,8230000000.0,8230000000.0,116021321654.0,89697993145.0,0.0,0,0,0,0.0,0,0,0
039570,2018,151668116669.0,71831746457.0,8230000000.0,8230000000.0,126357406598.0,79836370212.0,0.0,0,0,0,0.0,0,0,0
039570,2019,142147975046.0,67625791575.0,8230000000.0,8230000000.0,114854354587.0,74522183471.0,0.0,0,0,0,0.0,0,0,0
039570,2020,192932135730.0,53635869551.0,8230000000.0,8230000000.0,85474464092.0,139296266179.0,0.0,0,0,0,0.0,0,0,0
039570,2021,319516460692.0,131703284598.0,12978800500.0,12978800500.0,87653097271.0,187813176094.0,0.0,0,0,0,0.0,0,0,0
039570,2022,283879539514.0,106496163827.0,12978800500.0,12978800500.0,91138646589.0,177383375687.0,0.0,0,0,0,0.0,0,0,0
039570,2023,301271355046.0,113187483781.0,12978800500.0,12978800500.0,89553617486.0,188083871265.0,0.0,0,0,0,0.0,0,0,0
039570,2024,293294214752.0,163834649872.0,12978800500.0,12978800500.0,97613046779.0,129459564880.0,0.0,0,0,0,0.0,0,0,0
039570,2025,275235345199.0,155397105574.0,12978800500.0,12978800500.0,91546560174.0,119838239625.0,0.0,0,0,0,,0,0,0
046390,2016,32763215922.0,3606387294.0,8556586600.0,8556586600.0,8866498015.0,29156828628.0,0.0,0,0,0,0.0,0,0,0
046390,2017,33758305258.0,2778134517.0,8571586600.0,8571586600.0,9371364495.0,30980170741.0,0.0,0,0,0,0.0,0,0,0
046390,2018,39104675912.0,17449812225.0,8593586600.0,8593586600.0,6256653471.0,21654863687.0,0.0,0,0,0,0.0,0,0,0
046390,2019,22065879721.0,5129272429.0,8609586600.0,8609586600.0,6800997799.0,16936607292.0,0.0,0,0,0,0.0,0,0,0
046390,2020,25117468907.0,1885194313.0,8634586600.0,8634586600.0,5667308330.0,23232274594.0,0.0,0,0,0,0.0,0,0,0
046390,2021,50472763942.0,21868594411.0,8634586600.0,8634586600.0,11783042810.0,28604169531.0,0.0,0,0,0,0.0,0,0,0
046390,2022,47853729424.0,19886563219.0,8634586600.0,8634586600.0,24894596733.0,27967166205.0,0.0,0,0,0,0.0,0,0,0
046390,2023,40925815723.0,20100010094.0,8634586600.0,8634586600.0,22595721708.0,20825805629.0,0.0,0,0,0,0.0,0,0,0
046390,2024,19703028324.0,1801272238.0,8634586600.0,8634586600.0,24644027785.0,17901756086.0,0.0,0,0,0,0.0,0,0,0
046390,2025,34527430421.0,18131623115.0,8634586600.0,8634586600.0,23114009048.0,16395807306.0,0.0,0,0,0,,0,0,0
336060,2022,24677831424.0,11252822018.0,4717020000.0,4717020000.0,2460029099.0,13425009406.0,0.0,0,0,0,0.0,0,0,0
336060,2023,32325486807.0,13779398702.0,4815520000.0,4815520000.0,9527390970.0,18546088105.0,0.0,0,0,0,0.0,0,0,0
336060,2024,30200561212.0,14533373414.0,4815520000.0,4815520000.0,12787587687.0,15667187798.0,0.0,0,0,0,0.0,0,0,0
336060,2025,39447534815.0,22887213846.0,4815520000.0,4815520000.0,11550792695.0,16560320969.0,0.0,0,0,0,,0,0,0
209640,2024,60953019295.0,19229000845.0,7150786500.0,7150786500.0,32418659561.0,41724018450.0,0.0,0,0,0,0.0,0,0,0
209640,2025,40719948023.0,18590680588.0,7150786500.0,7150786500.0,27083060672.0,22129267435.0,0.0,0,0,0,,0,0,0
058430,2016,231237284350.0,162563768283.0,30000000000.0,30000000000.0,124267873584.0,68673516067.0,0.0,0,0,0,0.0,0,0,0
058430,2017,244983597398.0,173177865338.0,30000000000.0,30000000000.0,133126328981.0,71805732060.0,0.0,0,0,0,,0,0,0
058430,2018,251894806566.0,196435297000.0,30000000000.0,30000000000.0,135777268816.0,55459509566.0,0.0,0,0,0,0.0,0,0,0
058430,2019,307750185953.0,251865466354.0,30000000000.0,30000000000.0,133726086894.0,55884719599.0,0.0,0,0,0,0.0,0,0,0
058430,2020,305387385776.0,230254514543.0,30000000000.0,30000000000.0,140115161247.0,75132871233.0,0.0,0,0,0,0.0,0,0,0
058430,2021,432270693552.0,261448562457.0,30000000000.0,30000000000.0,237685809169.0,170822131095.0,0.0,0,0,0,0.0,0,0,0
058430,2022,400134840380.0,208843889887.0,30000000000.0,30000000000.0,257834064810.0,191290950493.0,0.0,0,0,0,0.0,0,0,0
058430,2023,387938310738.0,188619374551.0,30000000000.0,30000000000.0,274615127582.0,199318936187.0,0.0,0,0,0,0.0,0,0,0
058430,2024,399725771488.0,167848216879.0,30000000000.0,30000000000.0,297825824902.0,231877554609.0,0.0,0,0,0,0.0,0,0,0
058430,2025,359351708119.0,134896540382.0,30000000000.0,30000000000.0,297830901580.0,224455167737.0,0.0,0,0,0,,0,0,0
003670,2016,420651537498.0,120900118894.0,569399656468.0,,538494360660.0,299751418604.0,,0,0,0,0.0,0,0,0
003670,2017,468273784590.0,158879751271.0,29535000000.0,29535000000.0,594795616838.0,309394033319.0,0.0,0,0,0,,0,0,0
003670,2018,439946013852.0,152696057368.0,29535000000.0,29535000000.0,698878690504.0,287249956484.0,0.0,0,0,0,,0,0,0
003670,2019,649644634524.0,250654203754.0,30494110000.0,30494110000.0,773541210746.0,398990430770.0,0.0,0,0,0,0.0,0,0,0
003670,2020,810610645263.0,220646155831.0,30494110000.0,30494110000.0,778878528248.0,589964489432.0,0.0,0,0,0,,0,0,0
003670,2021,2084228054184.0,634649798414.0,38731610000.0,38731610000.0,897537508588.0,1449578255770.0,0.0,0,0,0,0.0,0,0,0
003670,2022,2037518471950.0,965792822766.0,38731610000.0,38731610000.0,1003497787834.0,1071725649184.0,0.0,0,0,0,0.0,0,0,0
003670,2023,2411881410829.0,1396407813025.0,38731610000.0,38731610000.0,998453747373.0,1015473597804.0,0.0,0,0,0,,0,0,0
003670,2024,2112748442946.0,1570069945473.0,38731610000.0,38731610000.0,760851116900.0,542678497473.0,0.0,0,0,0,0.0,0,0,0
003670,2025,1853123507458.0,1884374636612.0,38731610000.0,38731610000.0,759890279734.0,-31251129154.0,0.0,0,0,0,,0,0,0
027740,2016,47164890109.0,88621020804.0,58362738500.0,58362738500.0,-11666903218.0,-41456130695.0,0.0,0,0,1,0.0,0,0,0
027740,2017,43502589802.0,113493386149.0,58362738500.0,58362738500.0,-21636073762.0,-69990796347.0,0.0,0,0,1,0.0,0,0,0
027740,2018,37020562929.0,79175138980.0,79236297000.0,79236297000.0,-37370331628.0,-42154576051.0,0.0,0,0,1,0.0,0,0,0
027740,2019,31745074973.0,58684799931.0,79236297000.0,79236297000.0,-54600002033.0,-26939724958.0,0.0,0,0,1,0.0,0,0,0
027740,2020,46235198198.0,89179115301.0,99236297000.0,99236297000.0,-91098286801.0,-42943917103.0,0.0,0,0,1,0.0,0,0,0
027740,2021,69790935120.0,88881601053.0,31755614000.0,31755614000.0,-140992859068.0,-19090665933.0,0.0,0,0,1,0.0,0,0,0
027740,2022,67103491502.0,88388630337.0,31755614000.0,31755614000.0,-59569345179.0,-21285138835.0,0.0,0,0,1,0.0,0,0,0
027740,2023,57695514000.0,74177819500.0,31755614000.0,31755614000.0,-62917277270.0,-16482305500.0,0.0,0,0,1,0.0,0,0,0
027740,2024,51044194005.0,79464202895.0,31755614000.0,31755614000.0,-73933022575.0,-28420008890.0,0.0,0,0,1,0.0,0,0,0
027740,2025,51251330370.0,80474546101.0,31755614000.0,31755614000.0,-76274295106.0,-29223215731.0,0.0,0,0,1,,0,0,0
058650,2016,1870522269714.0,1253543087802.0,2924149208280.0,,654613072830.0,616979181912.0,,0,0,0,0.0,0,0,0
058650,2017,2037277123208.0,1211396499727.0,20000000000.0,20000000000.0,1531517768142.0,825880623481.0,0.0,0,0,0,0.0,0,0,0
058650,2018,2220607476230.0,1529757516280.0,20000000000.0,20000000000.0,1586805435937.0,690849959950.0,0.0,0,0,0,0.0,0,0,0
058650,2019,2326282241647.0,1362858407755.0,20000000000.0,20000000000.0,1604392655027.0,963423833892.0,0.0,0,0,0,0.0,0,0,0
058650,2020,2271911180276.0,1363402048090.0,20000000000.0,20000000000.0,1439818665344.0,908509132186.0,0.0,0,0,0,0.0,0,0,0
058650,2021,2824596943409.0,1737456748701.0,20000000000.0,20000000000.0,1510459587291.0,1087140194708.0,0.0,0,0,0,0.0,0,0,0
058650,2022,2869204337962.0,1800640369039.0,20000000000.0,20000000000.0,1631862320855.0,1068563968923.0,0.0,0,0,0,0.0,0,0,0
058650,2023,2722209359882.0,1646971797733.0,20000000000.0,20000000000.0,1683442939546.0,1075237562149.0,0.0,0,0,0,0.0,0,0,0
058650,2024,2879291867155.0,2113005041486.0,20000000000.0,20000000000.0,1714701765653.0,766286825669.0,0.0,0,0,0,0.0,0,0,0
058650,2025,2979420408460.0,2086687446382.0,20000000000.0,20000000000.0,1726143221195.0,892732962078.0,0.0,0,0,0,,0,0,0
195870,2016,97164576877.0,53074628513.0,161350570992.0,,54472706600.0,44089948364.0,,0,0,0,0.0,0,0,0
